istat,cap,coordinate,capoluogoLabel,regioneLabel
001256,10050,Point(7.272266666 45.107069444),Torino,Piemonte
001281,10060,Point(7.033333333 45.05),Torino,Piemonte
001286,10070,Point(7.5 45.216666666),Torino,Piemonte
001294,10020,Point(8.1 45.15),Torino,Piemonte
001285,10094,Point(7.333333333 45.083333333),Torino,Piemonte
001298,10080,Point(7.75 45.433333333),Torino,Piemonte
001287,10087,Point(7.65 45.366666666),Torino,Piemonte
001269,10019,Point(7.883333333 45.383333333),Torino,Piemonte
001275,10066,Point(7.223333333 44.820277777),Torino,Piemonte
001274,10010,Point(7.766666666 45.383333333),Torino,Piemonte
001299,10067,Point(7.5 44.85),Torino,Piemonte
001295,10030,Point(7.95 45.383333333),Torino,Piemonte
001270,10059,Point(7.05 45.133333),Torino,Piemonte
001265,10036,Point(7.766666666 45.133333333),Torino,Piemonte
001271,10010,Point(7.816666666 45.55),Torino,Piemonte
001276,10090,Point(7.416666666 45.033333333),Torino,Piemonte
001241,10090,Point(7.45 45.033333333),Torino,Piemonte
001254,10060,Point(7.3 44.866666666),Torino,Piemonte
001283,10050,Point(7.28941 45.10234),Torino,Piemonte
001264,10010,Point(8.0 45.4),Torino,Piemonte
001306,10060,Point(7.166666666 44.8),Torino,Piemonte
001267,10080,Point(7.55 45.416666666),Torino,Piemonte
001266,10010,Point(7.833333333 45.55),Torino,Piemonte
001273,10037,Point(7.966666666 45.216666666),Torino,Piemonte
001260,10060,Point(7.493611111 44.8927),Torino,Piemonte
001259,10050,Point(6.858055555 45.026666666),Torino,Piemonte
001290,10070,Point(7.616666666 45.283333333),Torino,Piemonte
001303,10040,Point(7.383333333 45.116666666),Torino,Piemonte
001268,10010,Point(7.766666666 45.416666666),Torino,Piemonte
001282,10070,Point(7.216666666 45.233333333),Torino,Piemonte
001291,10050,Point(7.016666666 45.15),Torino,Piemonte
001278,10080,Point(7.75 45.516666666),Torino,Piemonte
001257,10026,Point(7.783333333 44.95),Torino,Piemonte
001279,10070,Point(7.433333333 45.266666666),Torino,Piemonte
001293,10038,Point(7.966666666 45.183333333),Torino,Piemonte
005085,14020,Point(7.987222222 45.058333333),Asti,Piemonte
005023,14030,Point(8.305555555 44.96),Asti,Piemonte
005028,14034,Point(8.318333333 44.878888888),Asti,Piemonte
096001,13861,Point(8.222222222 45.699722222),Biella,Piemonte
005110,14023,Point(8.003333333 45.118611111),Asti,Piemonte
005121,14026,Point(8.098333333 45.066111111),Asti,Piemonte
005083,14030,Point(8.252777777 45.033888888),Asti,Piemonte
005074,14048,Point(8.26 44.831388888),Asti,Piemonte
005045,14013,Point(8.059444444 44.96),Asti,Piemonte
005048,14040,Point(8.359444444 44.824166666),Asti,Piemonte
005046,14020,Point(8.089166666 45.015277777),Asti,Piemonte
005073,14014,Point(8.025833333 44.990277777),Asti,Piemonte
005112,14017,Point(7.965277777 44.902777777),Asti,Piemonte
005120,14040,Point(8.321944444 44.811944444),Asti,Piemonte
005113,14059,Point(8.228333333 44.636666666),Asti,Piemonte
005090,14010,Point(8.161388888 44.858611111),Asti,Piemonte
005109,14039,Point(8.191111111 45.025277777),Asti,Piemonte
005097,14015,Point(8.064722222 44.834444444),Asti,Piemonte
005044,14020,Point(8.146388888 45.001944444),Asti,Piemonte
005070,14024,Point(7.933611111 45.069166666),Asti,Piemonte
005063,14050,Point(8.279444444 44.764444444),Asti,Piemonte
005054,14044,Point(8.42134 44.75295),Asti,Piemonte
005091,14018,Point(8.028055555 44.953055555),Asti,Piemonte
005115,14030,Point(8.358333333 44.981388888),Asti,Piemonte
005041,14054,Point(8.146111111 44.729166666),Asti,Piemonte
005067,14013,Point(8.073611111 44.938611111),Asti,Piemonte
005037,14050,Point(8.244722222 44.65),Asti,Piemonte
005111,14040,Point(8.34 44.797222222),Asti,Piemonte
005079,14023,Point(8.026388888 45.115833333),Asti,Piemonte
005069,14036,Point(8.266388888 45.051111111),Asti,Piemonte
005107,14010,Point(8.079444444 44.997222222),Asti,Piemonte
005030,14040,Point(8.286111111 44.789166666),Asti,Piemonte
005024,14040,Point(8.381111111 44.722777777),Asti,Piemonte
005038,14025,Point(8.119722222 44.9875),Asti,Piemonte
005022,14054,Point(8.151388888 44.752222222),Asti,Piemonte
005114,14014,Point(8.051111111 45.001111111),Asti,Piemonte
005119,14020,Point(8.134722222 45.0075),Asti,Piemonte
005077,14030,Point(8.326388888 44.983888888),Asti,Piemonte
005103,14030,Point(8.280277777 44.965833333),Asti,Piemonte
005031,14022,Point(7.964166666 45.041666666),Asti,Piemonte
005100,14050,Point(8.296388888 44.755277777),Asti,Piemonte
005099,14010,Point(8.111111111 44.818888888),Asti,Piemonte
005117,14018,Point(8.032777777 44.912777777),Asti,Piemonte
005098,14059,Point(8.243611111 44.611944444),Asti,Piemonte
005101,14010,Point(7.971666666 44.951666666),Asti,Piemonte
005072,14040,Point(8.391666666 44.699722222),Asti,Piemonte
005075,14025,Point(8.1125 45.008333333),Asti,Piemonte
005032,14040,Point(8.416388888 44.719166666),Asti,Piemonte
005080,14049,Point(8.355 44.774722222),Asti,Piemonte
005087,14037,Point(8.258055555 44.9575),Asti,Piemonte
005053,14012,Point(7.99421 44.87605),Asti,Piemonte
005034,14010,Point(8.124722222 44.857777777),Asti,Piemonte
005056,14031,Point(8.300555555 44.999166666),Asti,Piemonte
005118,14019,Point(7.938333333 44.942777777),Asti,Piemonte
005096,14030,Point(8.344166666 44.859444444),Asti,Piemonte
005065,14046,Point(8.449166666 44.7725),Asti,Piemonte
005026,14011,Point(8.0745443 44.9243376),Asti,Piemonte
005094,14050,Point(8.273333333 44.593333333),Asti,Piemonte
005071,14040,Point(8.215 44.848055555),Asti,Piemonte
005042,14023,Point(8.040555555 45.088888888),Asti,Piemonte
005061,14040,Point(8.479444444 44.761388888),Asti,Piemonte
005019,14014,Point(8.0079908 45.0041356),Asti,Piemonte
005060,14050,Point(8.259444444 44.67),Asti,Piemonte
005092,14020,Point(8.10193 45.101652),Asti,Piemonte
005064,14050,Point(8.335833333 44.571944444),Asti,Piemonte
005076,14048,Point(8.238611111 44.821666666),Asti,Piemonte
005036,14030,Point(8.359722222 44.874166666),Asti,Piemonte
005068,14058,Point(8.327777777 44.649444444),Asti,Piemonte
005020,14032,Point(8.338055555 45.023333333),Asti,Piemonte
005050,14055,Point(8.181944444 44.785),Asti,Piemonte
005055,14030,Point(8.173055555 45.005),Asti,Piemonte
005051,14026,Point(8.097777777 45.040833333),Asti,Piemonte
005062,14018,Point(8.035277777 44.945833333),Asti,Piemonte
005021,14050,Point(8.303611111 44.69),Asti,Piemonte
005025,14033,Point(8.211666666 44.982222222),Asti,Piemonte
005088,14040,Point(8.450277777 44.751944444),Asti,Piemonte
005081,14050,Point(8.248055555 44.586666666),Asti,Piemonte
005082,14020,Point(8.019722222 45.056666666),Asti,Piemonte
005089,14030,Point(8.341944444 44.937222222),Asti,Piemonte
005029,14043,Point(8.411111111 44.803055555),Asti,Piemonte
005086,14020,Point(8.051111111 45.056111111),Asti,Piemonte
005108,14016,Point(8.077777777 44.887222222),Asti,Piemonte
005040,14010,Point(8.001944444 44.827222222),Asti,Piemonte
005106,14020,Point(8.115277777 44.962777777),Asti,Piemonte
005095,14040,Point(8.346388888 44.708333333),Asti,Piemonte
005027,14040,Point(8.434166666 44.752222222),Asti,Piemonte
005059,14057,Point(8.181388888 44.834166666),Asti,Piemonte
005052,14010,Point(7.9721895 44.9254929),Asti,Piemonte
005104,14050,Point(8.260833333 44.555),Asti,Piemonte
005084,14020,Point(8.071666666 45.025),Asti,Piemonte
005058,14045,Point(8.376944444 44.808888888),Asti,Piemonte
005105,14058,Point(8.337777777 44.671666666),Asti,Piemonte
005049,14020,Point(8.137222222 44.993888888),Asti,Piemonte
005057,14035,Point(8.311666666 45.041388888),Asti,Piemonte
005035,14020,Point(8.036111111 45.053055555),Asti,Piemonte
005116,14040,Point(8.230277777 44.835),Asti,Piemonte
005093,14030,Point(8.285833333 44.873055555),Asti,Piemonte
005039,14020,Point(8.101111111 44.976111111),Asti,Piemonte
005066,14047,Point(8.295 44.816944444),Asti,Piemonte
005033,14010,Point(7.946388888 44.865277777),Asti,Piemonte
018085,27010,Point(9.333333333 45.216666666),Pavia,Lombardia
012099,21030,Point(8.866666666 45.933333333),Varese,Lombardia
018053,27010,Point(9.316666666 45.2),Pavia,Lombardia
012044,21050,Point(8.86161 45.71372),Varese,Lombardia
018165,27020,Point(9.033333333 45.283333333),Pavia,Lombardia
018123,27038,Point(8.592222222 45.291388888),Pavia,Lombardia
025043,32020,Point(12.023888888 46.253888888),Belluno,Veneto
025019,32020,Point(11.872380555 46.358438888),Belluno,Veneto
012081,21030,Point(8.783333333 45.95),Varese,Lombardia
018090,27030,Point(8.85 45.060277777),Pavia,Lombardia
012001,21010,Point(8.7716 46.0349),Varese,Lombardia
025049,32020,Point(11.983333333 46.383333333),Belluno,Veneto
012129,21010,Point(8.733333333 46.083333333),Varese,Lombardia
012097,21030,Point(8.8322 45.9501),Varese,Lombardia
018127,27012,Point(9.083333333 45.283333333),Pavia,Lombardia
012037,21030,Point(8.7 45.9),Varese,Lombardia
018068,27025,Point(8.864722222 45.258611111),Pavia,Lombardia
012104,21020,Point(8.633333333 45.85),Varese,Lombardia
018185,27010,Point(9.2 45.266666666),Pavia,Lombardia
018071,27010,Point(9.366666666 45.2),Pavia,Lombardia
012027,21031,Point(8.833333333 45.966666666),Varese,Lombardia
018155,27050,Point(9.066666666 44.983333333),Pavia,Lombardia
025067,32020,Point(12.033333333 46.266666666),Belluno,Veneto
012009,21020,Point(8.7 45.833333333),Varese,Lombardia
018174,27053,Point(9.133333333 45.05),Pavia,Lombardia
018050,27024,Point(8.75 45.316666666),Pavia,Lombardia
012007,21030,Point(8.7 45.883333333),Varese,Lombardia
018043,27010,Point(9.233333333 45.266666666),Pavia,Lombardia
014055,23010,Point(9.55 46.1),Sondrio,Lombardia
018004,27010,Point(9.266666666 45.183333333),Pavia,Lombardia
018139,27010,Point(9.39976 45.15756),Pavia,Lombardia
025065,32040,Point(12.466666666 46.5),Belluno,Veneto
014041,23010,Point(9.55 46.15),Sondrio,Lombardia
018145,27010,Point(9.35 45.066666666),Pavia,Lombardia
012114,21010,Point(8.6815 45.9613),Varese,Lombardia
025003,32022,Point(12.0257 46.4081),Belluno,Veneto
025033,32040,Point(12.45 46.483333333),Belluno,Veneto
018179,27030,Point(9.033333333 45.166666666),Pavia,Lombardia
012075,21040,Point(9.001944444 45.640555555),Varese,Lombardia
014005,23011,Point(9.65 46.166666666),Sondrio,Lombardia
012116,21020,Point(8.566666666 45.8),Varese,Lombardia
018081,27010,Point(9.266666666 45.166666666),Pavia,Lombardia
012019,21030,Point(8.683333333 45.9),Varese,Lombardia
012052,21050,Point(8.933333333 45.866666666),Varese,Lombardia
018054,27050,Point(8.966666666 45.066666666),Pavia,Lombardia
014020,23030,Point(9.983333333 46.166666666),Sondrio,Lombardia
014065,23036,Point(10.066666666 46.166666666),Sondrio,Lombardia
014038,23030,Point(10.233333333 46.233333333),Sondrio,Lombardia
014076,23030,Point(10.233333333 46.25),Sondrio,Lombardia
012089,21050,Point(8.866666666 45.7),Varese,Lombardia
018109,27020,Point(8.7508446 45.2826019),Pavia,Lombardia
018108,27050,Point(9.051666666 45.075277777),Pavia,Lombardia
018101,27040,Point(9.2 45.016666666),Pavia,Lombardia
018087,27010,Point(9.295054 45.247967),Pavia,Lombardia
025001,32021,Point(12.034444444 46.282222222),Belluno,Veneto
012125,21020,Point(8.616666666 45.766666666),Varese,Lombardia
014008,23030,Point(10.1 46.183333333),Sondrio,Lombardia
018161,27050,Point(9.166666666 45.016666666),Pavia,Lombardia
018144,27030,Point(8.644444444 45.246111111),Pavia,Lombardia
108014,20857,Point(9.319646 45.655977),Monza,Lombardia
025002,32031,Point(11.907777777 45.907222222),Belluno,Veneto
014068,23030,Point(10.25 46.25),Sondrio,Lombardia
018049,27040,Point(9.233333333 45.033333333),Pavia,Lombardia
014025,23010,Point(9.60064 46.16129),Sondrio,Lombardia
025063,32040,Point(12.333333333 46.416666666),Belluno,Veneto
018076,27027,Point(9.0 45.183333333),Pavia,Lombardia
018003,27020,Point(8.7 45.3),Pavia,Lombardia
012137,21040,Point(8.9 45.75),Varese,Lombardia
018021,27050,Point(9.283333333 44.733333333),Pavia,Lombardia
018167,27020,Point(8.866666666 45.15),Pavia,Lombardia
018039,27030,Point(8.683333333 45.233333333),Pavia,Lombardia
018181,27010,Point(9.316666666 45.2),Pavia,Lombardia
108044,20865,Point(9.35 45.65),Monza,Lombardia
012059,21030,Point(8.8216 45.9477),Varese,Lombardia
018119,27040,Point(9.15 45.116666666),Pavia,Lombardia
014078,23030,Point(10.133333333 46.2),Sondrio,Lombardia
018187,27049,Point(9.333333333 45.05),Pavia,Lombardia
018099,27010,Point(9.516666666 45.116666666),Pavia,Lombardia
018073,27052,Point(9.05 44.9),Pavia,Lombardia
018121,27050,Point(9.033333333 44.95),Pavia,Lombardia
018057,27050,Point(9.1625 45.010555555),Pavia,Lombardia
014028,23020,Point(9.9 46.15),Sondrio,Lombardia
018105,27050,Point(9.183333333 45.0),Pavia,Lombardia
012141,21038,Point(8.6334 45.8748),Varese,Lombardia
108054,20823,Point(9.121888888 45.678444444),Monza,Lombardia
018047,27050,Point(9.016944444 45.061944444),Pavia,Lombardia
108031,20883,Point(9.444166666 45.628611111),Monza,Lombardia
025062,32020,Point(11.933333333 46.366666666),Belluno,Veneto
014002,23010,Point(9.85 46.15),Sondrio,Lombardia
018142,27050,Point(9.283333333 44.733333333),Pavia,Lombardia
018006,27017,Point(9.466666666 45.116666666),Pavia,Lombardia
012098,21050,Point(8.9 45.633333333),Varese,Lombardia
012102,21030,Point(8.7589 45.947),Varese,Lombardia
018159,27020,Point(9.083333333 45.216666666),Pavia,Lombardia
012031,21032,Point(8.65 45.883333333),Varese,Lombardia
012100,21030,Point(8.783333333 45.916666666),Varese,Lombardia
014043,23020,Point(9.383333333 46.3),Sondrio,Lombardia
018111,27040,Point(9.266666666 45.066666666),Pavia,Lombardia
018096,27047,Point(9.266666666 44.966666666),Pavia,Lombardia
018016,27040,Point(9.15 44.966666666),Pavia,Lombardia
025057,32010,Point(12.303055555 46.204166666),Belluno,Veneto
018171,27057,Point(9.2 44.816666666),Pavia,Lombardia
012092,21016,Point(8.75 46.0),Varese,Lombardia
025030,32020,Point(11.95 46.483333333),Belluno,Veneto
012049,21020,Point(8.733333333 45.8),Varese,Lombardia
025066,32040,Point(12.25 46.416667),Belluno,Veneto
108035,20834,Point(9.2 45.583333333),Monza,Lombardia
108023,20832,Point(9.216666666 45.616666666),Monza,Lombardia
108022,20856,Point(9.3 45.666666666),Monza,Lombardia
108008,20842,Point(9.283333333 45.7),Monza,Lombardia
012084,21027,Point(8.616666666 45.816666666),Varese,Lombardia
014039,23016,Point(9.483333333 46.15),Sondrio,Lombardia
012025,21020,Point(8.805 45.786),Varese,Lombardia
012138,21029,Point(8.7 45.716666666),Varese,Lombardia
012122,21058,Point(8.883333333 45.65),Varese,Lombardia
018189,27020,Point(9.016666666 45.2),Pavia,Lombardia
025071,32013,Point(12.3 46.266666666),Belluno,Veneto
025046,32040,Point(12.528333333 46.581944444),Belluno,Veneto
014046,23025,Point(9.45 46.216666666),Sondrio,Lombardia
018151,27048,Point(9.083333333 45.133333333),Pavia,Lombardia
025053,32036,Point(12.1 46.116666666),Belluno,Veneto
025045,32030,Point(12.033333333 46.1),Belluno,Veneto
012069,21030,Point(8.783333333 45.933333333),Varese,Lombardia
014071,23038,Point(10.3 46.483333333),Sondrio,Lombardia
108052,20867,Point(9.383333333 45.566666666),Monza,Lombardia
018013,27011,Point(9.316666666 45.166666666),Pavia,Lombardia
030189,33012,Point(12.683333333 46.566666666),Udine,Friuli-Venezia Giulia
018075,27020,Point(8.766666666 45.333333333),Pavia,Lombardia
014045,23017,Point(9.566666666 46.133333333),Sondrio,Lombardia
018052,27030,Point(8.533333333 45.3),Pavia,Lombardia
018022,27020,Point(8.633333 45.133333),Pavia,Lombardia
018120,27050,Point(9.183333333 45.033333333),Pavia,Lombardia
014072,23030,Point(10.35 46.416666666),Sondrio,Lombardia
018146,27020,Point(8.665277777 45.115555555),Pavia,Lombardia
012083,21056,Point(8.833333333 45.85),Varese,Lombardia
018150,27010,Point(9.2 45.316666666),Pavia,Lombardia
012040,21012,Point(8.833333333 45.683333333),Varese,Lombardia
018140,27046,Point(9.304166666 45.060277777),Pavia,Lombardia
012035,21040,Point(8.833333333 45.733333333),Varese,Lombardia
018093,27010,Point(9.448666 45.172394),Pavia,Lombardia
014060,23035,Point(10.333333333 46.333333333),Sondrio,Lombardia
012047,21040,Point(8.8 45.733333333),Varese,Lombardia
018034,27022,Point(9.016666666 45.316666666),Pavia,Lombardia
018173,27010,Point(9.1 45.266666666),Pavia,Lombardia
018182,27058,Point(9.009166666 44.9925),Pavia,Lombardia
014057,23027,Point(9.383333333 46.266666666),Sondrio,Lombardia
012126,21020,Point(8.7 45.783333333),Varese,Lombardia
014018,23022,Point(9.4 46.316666666),Sondrio,Lombardia
018083,27034,Point(8.7973 45.122),Pavia,Lombardia
025022,32030,Point(11.8 46.016666666),Belluno,Veneto
025018,32040,Point(12.416666666 46.466666666),Belluno,Veneto
014013,23020,Point(9.866666666 46.266666666),Sondrio,Lombardia
012072,21026,Point(8.716666666 45.85),Varese,Lombardia
012109,21040,Point(9.018333333 45.596944444),Varese,Lombardia
108051,20874,Point(9.466666666 45.616666666),Monza,Lombardia
012046,21043,Point(8.8744 45.7531),Varese,Lombardia
025029,32020,Point(12.183333333 46.1),Belluno,Veneto
018190,27030,Point(9.05 45.133333333),Pavia,Lombardia
025032,32040,Point(12.466666666 46.483333333),Belluno,Veneto
108055,20877,Point(9.45 45.6),Monza,Lombardia
018036,27040,Point(9.266666666 45.033333333),Pavia,Lombardia
025005,32041,Point(12.433333333 46.55),Belluno,Veneto
025060,32010,Point(12.416666666 46.133333333),Belluno,Veneto
012134,21040,Point(8.8869 45.7769),Varese,Lombardia
014031,23010,Point(9.566666666 46.066666666),Sondrio,Lombardia
025027,32020,Point(12.066 46.2813),Belluno,Veneto
108016,20866,Point(9.378463888 45.65065),Monza,Lombardia
025023,32020,Point(11.914444444 46.360555555),Belluno,Veneto
018176,27018,Point(9.233333333 45.3),Pavia,Lombardia
018164,27020,Point(8.866666666 45.216666666),Pavia,Lombardia
018077,27010,Point(9.383333333 45.2),Pavia,Lombardia
025011,32030,Point(11.983333333 46.083333333),Belluno,Veneto
018114,27017,Point(9.436944444 45.110277777),Pavia,Lombardia
018141,27016,Point(9.216666666 45.216666666),Pavia,Lombardia
012132,21020,Point(8.7 45.766666666),Varese,Lombardia
018152,27010,Point(9.35 45.116666666),Pavia,Lombardia
012115,21030,Point(8.766666666 45.9),Varese,Lombardia
012117,21050,Point(8.916666666 45.866666666),Varese,Lombardia
025015,32040,Point(12.51476 46.58913),Belluno,Veneto
018147,27020,Point(8.916666666 45.116666666),Pavia,Lombardia
108012,20861,Point(9.301111111 45.550833333),Monza,Lombardia
012128,21028,Point(8.6725 45.8039),Varese,Lombardia
012006,21022,Point(8.7938 45.7803),Varese,Lombardia
014009,23032,Point(10.366666666 46.466666666),Sondrio,Lombardia
085007,93012,Point(14.25 37.066666666),,Sicilia
108019,20811,Point(9.145638888 45.630694444),Monza,Lombardia
012136,21040,Point(8.9 45.733333333),Varese,Lombardia
018072,27010,Point(9.140749 45.284766),Pavia,Lombardia
012013,21023,Point(8.666666666 45.85),Varese,Lombardia
018041,27051,Point(9.1 45.133333333),Pavia,Lombardia
